id	Topological domain	Transmembrane	Intramembrane	Signal peptide	has_signal	has_transmem	has_intramem	has_topo_dom
Q8GX78		Helical			False	True	False	False
Q8GX93		Helical			False	True	False	False
Q8GXA4		Helical			False	True	False	False
Q8GXE6	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Pore-forming		False	True	True	True
Q8GXG6	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8GXJ4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GXN2		Helical			False	True	False	False
Q8GXQ3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GXU8		Helical			False	True	False	False
Q8GXV5					True	False	False	False
Q8GXV7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GYA4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GYC7	Stromal; Lumenal, thylakoid	Helical			False	True	False	True
Q8GYT9		Helical			True	True	False	False
Q8GZ52		Helical			False	True	False	False
Q8GZ99	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GZB4					True	False	False	False
Q8H0X6					True	False	False	False
Q8H112	Stromal; Lumenal, thylakoid	Helical			False	True	False	True
Q8H116	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8H157		Helical			False	True	False	False
Q8H166					True	False	False	False
Q8H1B3					True	False	False	False
Q8H1D8	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8H1F2		Helical			False	True	False	False
Q8H1H9					True	False	False	False
Q8H1Z0		Helical			False	True	False	False
Q8L4R0	Chloroplast intermembrane; Stromal	Helical			False	True	False	True
Q8L540	Stromal; Lumenal	Helical			False	True	False	True
Q8L636		Helical			False	True	False	False
Q8L638	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8L707	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8L710	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8L778	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L7C8		Helical			False	True	False	False
Q8L7D5		Helical			False	True	False	False
Q8L7E9		Helical			False	True	False	False
Q8L7F9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8L7M0	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8L7N4	Chloroplast intermembrane; Cytoplasmic	Helical			False	True	False	True
Q8L7Q7		Helical			False	True	False	False
Q8L7R3		Helical			False	True	False	False
Q8L7S6					True	False	False	False
Q8L7W5		Helical			False	True	False	False
Q8L7W8					True	False	False	False
Q8L856	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8L8Q7					True	False	False	False
Q8L8W0		Helical			False	True	False	False
Q8L8Y3					True	False	False	False
Q8L970	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8L9C4		Helical			False	True	False	False
Q8L9J7	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8LAD7					True	False	False	False
Q8LAR0					True	False	False	False
Q8LB08		Helical			False	True	False	False
Q8LBA6		Helical			False	True	False	False
Q8LBL1	Cytoplasmic	Helical	Pore-forming		False	True	True	True
Q8LBP4	Lumenal; Stromal	Helical			False	True	False	True
Q8LC45		Helical			True	True	False	False
Q8LC53					True	False	False	False
Q8LC95					True	False	False	False
Q8LCA1	Stromal; Lumenal	Helical			False	True	False	True
Q8LCQ4		Helical			False	True	False	False
Q8LD98		Helical			False	True	False	False
Q8LDL0		Helical			False	True	False	False
Q8LDP4					True	False	False	False
Q8LDS2					True	False	False	False
Q8LDW6					True	False	False	False
Q8LDW9					True	False	False	False
Q8LE06					True	False	False	False
Q8LED3		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8LEE7		Helical			False	True	False	False
Q8LEJ6					True	False	False	False
Q8LEK2		Helical			False	True	False	False
Q8LES0	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8LET2		Helical			False	True	False	False
Q8LFH5	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8LFL4					True	False	False	False
Q8LFX7					True	False	False	False
Q8LG50		Helical			False	True	False	False
Q8LG89					True	False	False	False
Q8LGA5		Helical			True	True	False	False
Q8LGN1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8LPK5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8LPL3					True	False	False	False
Q8LPQ5		Helical			False	True	False	False
Q8LPQ8		Helical			False	True	False	False
Q8LPR9	Stromal; Chloroplast intermembrane	Helical			False	True	False	True
Q8LPS2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8LPS5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8LPT1		Helical			False	True	False	False
Q8RUS5	Cytoplasmic; Lumenal	Helical			False	True	True	True
Q8RUW5					True	False	False	False
Q8RVL2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RWI0		Helical			False	True	False	False
Q8RWM6	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q8RWS1		Helical			False	True	False	False
Q8RWS9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8RWU6	Cytoplasmic; Lumenal	Helical	Helical		False	True	True	True
Q8RWW0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RWW7		Helical			False	True	False	False
Q8RWX4	Cytoplasmic; Chloroplast intermembrane	Helical			False	True	False	True
Q8RWZ1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RWZ5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RWZ6	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8RWZ7	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q8RX55	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8RX77		Helical			False	True	False	False
Q8RX86					True	False	False	False
Q8RX88		Helical			False	True	False	False
Q8RXD5					True	False	False	False
Q8RXF8	Cytoplasmic; Mitochondrial intermembrane	Helical			False	True	False	True
Q8RXK7					True	False	False	False
Q8RXN0		Helical			False	True	False	False
Q8RXN3		Helical			False	True	False	False
Q8RXP7		Helical			False	True	False	False
Q8RXX9		Helical			True	True	False	False
Q8RY00	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8RY17	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RY23					True	False	False	False
Q8RY29					True	False	False	False
Q8RY65	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8RY67	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8S2W4					True	False	False	False
Q8S396	Cytoplasmic; Lumenal	Helical	Helical		False	True	True	True
Q8S403	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8S4F6		Helical			False	True	False	False
Q8S8I4					True	False	False	False
Q8S8K8		Helical			False	True	False	False
Q8S8N6					True	False	False	False
Q8S8S1		Helical			False	True	False	False
Q8S8S2		Helical			False	True	False	False
Q8S8T4	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8VWJ1		Helical			False	True	False	False
Q8VWZ8		Helical			False	True	False	False
Q8VX13					True	False	False	False
Q8VXY9					True	False	False	False
Q8VXZ5	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8VXZ7					True	False	False	False
Q8VY16	Stromal; Chloroplast intermembrane	Helical			False	True	False	True
Q8VY57			Note=Mediates targeting to membranes		False	False	True	False
Q8VY77		Helical			False	True	False	False
Q8VY92	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q8VYA3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8VYC8		Helical			False	True	False	False
Q8VYD4		Helical			False	True	False	False
Q8VYE5					True	False	False	False
Q8VYI1		Helical			False	True	False	False
Q8VYI9					True	False	False	False
Q8VYJ1		Helical			False	True	False	False
Q8VYM2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8VYP0		Helical			False	True	False	False
Q8VYP5		Helical			False	True	False	False
Q8VYR7	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8VYT3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8VYW6					True	False	False	False
Q8VYY5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8VYZ3					True	False	False	False
Q8VZ10	Stromal; Lumenal	Helical			False	True	False	True
Q8VZ52		Helical			False	True	False	False
Q8VZ56					True	False	False	False
Q8VZ80		Helical			False	True	False	False
Q8VZ87		Helical			False	True	False	False
Q8VZ95	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
Q8VZB2	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8VZC0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8VZG2		Helical			False	True	False	False
Q8VZG8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8VZJ0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8VZR6		Helical			False	True	False	False
Q8VZS0		Helical			False	True	False	False
Q8VZU2	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q8VZU3					True	False	False	False
Q8VZW1		Helical			False	True	False	False
Q8W1S1					True	False	False	False
Q8W413					True	False	False	False
Q8W453					True	False	False	False
Q8W496		Helical			False	True	False	False
Q8W4A7		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8W4B2	Cytoplasmic; Peroxisomal	Helical			False	True	False	True
Q8W4E7		Helical			False	True	False	False
Q8W4J3					True	False	False	False
Q8W4P8		Helical			False	True	False	False
Q8W4Q5		Helical			False	True	False	False
Q8W4S4	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q8W4S5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8W585	Lumenal, thylakoid; Stromal	Helical			False	True	False	True
Q93V66		Helical			False	True	False	False
Q93VH1	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q93VJ2	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q93VK8					True	False	False	False
Q93W54		Helical			False	True	False	False
Q93W95	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q93Y07	Stromal; Cytoplasmic	Helical; Signal-anchor			False	True	False	True
Q93Y08		Helical			False	True	False	False
Q93Y37	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q93YP7		Helical			False	True	False	False
Q93YT1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q93YW7	Mitochondrial intermembrane	Helical			False	True	False	True
Q93Z04					True	False	False	False
Q93Z16	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q93Z75	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q93Z81	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q93ZA0		Helical			False	True	False	False
Q93ZB2	Chloroplast intermembrane; Cytoplasmic	Helical			False	True	False	True
Q93ZE8					True	False	False	False
Q93ZH0					True	False	False	False
Q93ZR6	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q93ZS4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q93ZY3	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q940G0	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q940Q8	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q940U6		Helical			False	True	False	False
Q940V4		Helical			False	True	False	False
Q940Y5	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q941C5					True	False	False	False
Q941C7					True	False	False	False
Q941L0	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q941R4		Helical			False	True	False	False
Q944A9	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q944G5		Helical			False	True	False	False
Q944K2	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q945F0		Helical			False	True	False	False
Q945S5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q946Y7	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
Q949N0		Helical			False	True	False	False
Q949P1		Helical			False	True	False	False
Q949Q1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q949Q5	Stromal; Lumenal, thylakoid	Helical			False	True	False	True
Q949U1		Helical			False	True	False	False
Q949X0		Helical			False	True	False	False
Q949Y3					True	False	False	False
Q949Y5		Helical			False	True	False	False
Q94A02		Helical			False	True	False	False
Q94A03		Helical			False	True	False	False
Q94A05	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q94A15		Helical			False	True	False	False
Q94A76	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Pore-forming		False	True	True	True
Q94A99		Helical			False	True	False	False
Q94AA9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q94AG2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q94AG6		Helical			False	True	False	False
Q94AH1		Helical			False	True	False	False
Q94AN2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q94AP3		Helical			False	True	False	False
Q94AS5		Helical			False	True	False	False
Q94AS9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q94AU2	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q94AX5	Stromal; Lumenal, thylakoid	Helical			False	True	False	True
Q94B38		Helical			False	True	False	False
Q94B65	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q94B77		Helical; Signal-anchor; Helical			False	True	False	False
Q94BT2					True	False	False	False
Q94BZ1		Helical			False	True	False	False
Q94C26		Helical			False	True	False	False
Q94C49		Helical			False	True	False	False
Q94CB1					True	False	False	False
Q94CK0	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q94EH2		Helical			False	True	False	False
Q94F09		Helical			True	True	False	False
Q94F27	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q94F62	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q94FB9		Helical			False	True	False	False
Q94HV7	Chloroplast intermembrane; Cytoplasmic	Helical			False	True	False	True
Q94IA6		Helical			False	True	False	False
Q94IB8		Helical			False	True	False	False
Q94IB9	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q94JQ6	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q94JS0	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q94K66		Helical			False	True	False	False
Q94K85					True	False	False	False
Q94KE0		Helical			False	True	False	False
Q94KI8	Cytoplasmic; Vacuolar	Helical; Helical; Voltage-sensor	Pore-forming		False	True	True	True
Q94KT8					True	False	False	False
Q96247	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96285	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96290		Helical			False	True	False	False
Q96303	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96318					True	False	False	False
Q96511					True	False	False	False
Q96520					True	False	False	False
